RKJK 18 8.5344 45.0 18 35.9159369 126.6129855 36 35.8916797 126.6187532 11030 169.09300000000076
RKJK 36 8.5344 45.0 36 35.8916797 126.6187532 18 35.9159369 126.6129855 11030 349.0929999999935
LTAH 31R 1008.888 45.11 31R 38.7144824 30.6183659 13L 38.737253 30.587828 10935 313.73799999999756
LTBS 01 6.096 45.11 01 36.7002083 28.7880853 19 36.7262932 28.7969517 11010 15.289000000000215
KFSM 26 142.9512 45.72 26 35.3375282 -94.3505392 8 35.333603 -94.3814778 11130 261.1689999999944
RKSI 15L 6.096 60.05 15L 37.48395 126.440147 33R 37.4563963 126.4646488 11190 144.78800000000047
RKSI 33R 6.096 60.05 33R 37.4563963 126.4646488 15L 37.48395 126.440147 10890 324.78800000000047
RKSI 15R 6.096 60.05 15R 37.4818 126.436313 33L 37.454237 126.4608203 10910 144.78699999999662
RKSI 33L 6.096 60.05 33L 37.454237 126.4608203 15R 37.4818 126.436313 10930 324.7869999999966
RKSI 16L 6.096 60.05 16L 37.4728275 126.4155423 34R 37.443424 126.4417026 11035 144.77300000000105
RKSI 34R 6.096 60.05 34R 37.443424 126.4417026 16L 37.4728275 126.4155423 10810 324.77300000000105
RKSI 16R 6.096 60.0 16R 37.4688327 126.4134062 34L 37.4412536 126.4379185 10855 144.7739999999976
RKSI 34L 6.096 60.0 34L 37.4412536 126.4379185 16R 37.4688327 126.4134062 10995 324.7740000000049
KGBD 35 575.1576 30.48 35 38.336303 -98.857164 17 38.357858 -98.857361 11190 359.5890000000072
LGAV 03R 93.8784 45.11 03R 37.9237615 23.9434605 21L 37.9525439 23.9708515 11110 36.88999999999942
LGAV 21L 93.8784 45.11 21L 37.9525439 23.9708515 03R 37.9237615 23.9434605 11110 216.88999999999942
LGAV 03L 93.8784 45.11 03L 37.9215018 23.9188974 21R 37.9488464 23.9448947 11050 36.8799999999992
LGAV 21R 93.8784 45.11 21R 37.9488464 23.9448947 03L 37.9215018 23.9188974 11050 216.88000000000466
UTSS 09 678.4848000000001 45.0 09 39.7030417 66.9644306 27 39.7002639 67.00045 10950 95.73799999999756
UTSS 27 678.4848000000001 45.0 27 39.7002639 67.00045 09 39.7030417 66.9644306 11070 275.73799999999756
KPUB 26L 1441.3992 45.72 26L 38.2880428 -104.4734929 8R 38.2871758 -104.5100379 10830 268.2810000000027
RJNA 34 13.716000000000001 45.0 34 35.2445531 136.9313434 16 35.2664209 136.9174206 10890 332.53399999999965
RJOR 10 19.2024 45.72 10 35.5306443 134.1540456 28 35.5294611 134.1760511 11150 93.81300000000192
LEBZ 31 185.0136 65.11 31 38.8837869 -6.8078971 13 38.8987551 -6.8346336 11050 305.74199999999837
KRTS 32 1538.9352000000001 45.72 32 39.661264 -119.867381 14 39.683394 -119.8816 11190 333.68399999999383
KEVV 22 127.1016 45.72 22 38.0532955 -87.5135078 4 38.0359629 -87.5306918 10990 217.99000000000524
KCVG 18R 272.796 45.72 18R 39.070883 -84.6837385 36L 39.048919 -84.6838225 11075 180.1689999999944
KCVG 36L 272.796 45.72 36L 39.048919 -84.6838225 18R 39.070883 -84.6837385 11075 0.16899999999986903
KCVG 18C 272.796 45.72 18C 39.064742 -84.668617 36C 39.034544 -84.668742 11155 180.18399999999383
KCVG 36C 272.796 45.72 36C 39.034544 -84.668742 18C 39.064742 -84.668617 10990 0.18400000000019645
KCVG 18L 272.796 45.72 18L 39.055856 -84.646667 36R 39.0284 -84.646794 11015 180.20699999999488
KCVG 36R 272.796 45.72 36R 39.0284 -84.646794 18L 39.055856 -84.646667 11035 0.20699999999987995
KCVG 27 272.796 45.72 27 39.046261 -84.65285 9 39.046364 -84.6951 10870 270.18799999999464
KHGR 27 214.57920000000001 46.0 27 39.7101639 -77.7138157 9 39.7069833 -77.7384343 11190 260.4759999999951
KMCI 19R 311.5056 45.72 19R 39.3222301 -94.7208078 1L 39.2933423 -94.7293448 10910 192.8880000000063
KMCI 19L 311.5056 46.02 19L 39.3068713 -94.7014866 1R 39.2814709 -94.709005 10955 192.8969999999972
KMCI 27 311.5056 46.02 27 39.288076 -94.693242 9 39.2908662 -94.7266139 10970 276.1670000000013
LTAJ 28 704.6976000000001 48.0 28 36.9446082 37.4946316 10 36.9516549 37.4620286 10910 285.0529999999999
KCOS 17L 1885.7976 45.72 17L 38.8160874 -104.6857343 35R 38.7790201 -104.6857976 10910 180.0769999999975
KCOS 35R 1885.7976 45.72 35R 38.7790201 -104.6857976 17L 38.8160874 -104.6857343 10910 0.07700000000477303
KCOS 35L 1885.7976 45.72 35L 38.793824 -104.7159348 17R 38.8240768 -104.7158964 10990 0.05700000000069849
KSJC 12R 18.8976 46.02 12R 37.3737282 -121.9419867 30L 37.3509918 -121.9170672 11090 138.93499999999767
KSJC 30L 18.8976 46.02 30L 37.3509918 -121.9170672 12R 37.3737282 -121.9419867 11090 318.9349999999977
ZSQD 17 9.7536 45.0 17 36.2808773 120.3698057 35 36.2512136 120.3792328 11015 162.4499999999971
ZSQD 35 9.7536 45.0 35 36.2512136 120.3792328 17 36.2808773 120.3698057 10975 342.4499999999971
KFFO 05L 250.8504 91.44 05L 39.814892 -84.06515 23R 39.837617 -84.031328 10970 48.82900000000154
KFFO 23R 250.8504 91.44 23R 39.837617 -84.031328 05L 39.814892 -84.06515 10970 228.8289999999979
KTYS 23R 298.3992 46.02 23R 35.822852 -83.9828721 5L 35.8033697 -84.0066384 11170 224.70100000000093
KTYS 23L 298.3992 46.02 23L 35.817621 -83.9826115 5R 35.8000762 -84.0040016 11075 224.68700000000536
ZSJN 01 22.86 45.0 01 36.8410754 117.2159984 19 36.8735507 117.2159843 10890 0.0
ZSJN 19 22.86 45.0 19 36.8735507 117.2159843 01 36.8410754 117.2159984 11050 180.0
RJTY 18 140.5128 60.96 18 35.763389 139.345356 36 35.733597 139.351608 10870 170.33699999999953
RJTY 36 140.5128 60.96 36 35.733597 139.351608 18 35.763389 139.345356 10970 350.33699999999953
ZWSH 08 1379.8296 45.0 08 39.5414096 76.0014544 26 39.5434221 76.0385958 10990 85.9910000000018
ZWSH 26 1379.8296 45.0 26 39.5434221 76.0385958 08 39.5414096 76.0014544 11110 265.99099999999453
KIAD 19R 95.0976 45.72 19R 38.9707799 -77.4744614 1L 38.9449683 -77.4748345 11075 180.6429999999964
KIAD 19C 95.0976 45.72 19C 38.9706488 -77.4593404 1C 38.9390703 -77.4598009 11130 180.6469999999972
KIAD 19L 95.0976 45.72 19L 38.9553378 -77.4359884 1R 38.9237564 -77.4364611 11010 180.66700000000128
KIAD 12 95.0976 45.72 12 38.9437762 -77.4904694 30 38.9336124 -77.455917 10930 110.73099999999977
KNGU 10 4.572 60.96 10 36.937465 -76.3036007 28 36.9374659 -76.2749615 10895 89.99900000000343
RJNW 25 218.23680000000002 45.11 25 37.2967401 136.9724783 07 37.2897123 136.9518317 10895 246.67900000000373
LELC 05R 8.5344 45.11 05R 37.7676395 -0.8216034 23L 37.782194 -0.8027713 11050 45.65099999999984
LELC 23L 8.5344 45.11 23L 37.782194 -0.8027713 05R 37.7676395 -0.8216034 10930 225.65099999999802
LGTG 28C 147.2184 45.11 28C 38.3367262 23.5815399 10C 38.3427385 23.5482019 11150 282.9100000000035
LEMG 12 14.630400000000002 45.11 12 36.6910753 -4.507827 30 36.6795648 -4.4805125 11055 117.6820000000007
LEMG 13 14.630400000000002 45.11 13 36.6845573 -4.5126253 31 36.6654027 -4.485814 10950 131.7059999999983
LEMG 31 14.630400000000002 45.11 31 36.6654027 -4.485814 13 36.6845573 -4.5126253 10990 311.7060000000056
KRNO 17R 1345.692 46.02 17R 39.5138583 -119.7692291 35L 39.4836509 -119.7693123 11090 180.1140000000014
KRNO 35L 1345.692 46.02 35L 39.4836509 -119.7693123 17R 39.5138583 -119.7692291 10990 0.11400000000139698
UTST 25 312.7248 42.06 25 37.2902506 67.3246292 07 37.2828752 67.2920774 11030 254.1030000000028
LICA 28 11.8872 45.0 28 38.9029855 16.2629399 10 38.9070045 16.2284822 11030 278.5399999999936
KLSV 21L 569.976 45.72 21L 36.2456121 -115.0217586 3R 36.2248712 -115.0442374 10910 221.16700000000128
KSPI 22 181.96560000000002 45.72 22 39.853316 -89.667514 4 39.836897 -89.686442 11170 221.5170000000071
KSPI 31 181.96560000000002 45.72 31 39.838023 -89.667586 13 39.850137 -89.688738 11015 306.7259999999951
KALN 29 165.2016 45.72 29 38.8864176 -90.028813 11 38.8952544 -90.0549997 10850 293.4539999999979
RKPU 36 12.4968 45.0 36 35.5844675 129.3524878 18 35.6024254 129.3510018 11030 356.11300000000006
KCMH 10R 247.4976 45.72 10R 39.9936607 -82.9091892 28L 39.9916196 -82.8731464 11175 94.23999999999796
KCMH 28L 247.4976 45.72 28L 39.9916196 -82.8731464 10R 39.9936607 -82.9091892 11175 274.24000000000524
KCMH 10L 247.4976 45.72 10L 40.0032092 -82.9076478 28R 40.0016032 -82.8791656 10910 94.23300000000017
KCMH 28R 247.4976 45.72 28R 40.0016032 -82.8791656 10L 40.0032092 -82.9076478 10910 274.2329999999929
LTCP 04 673.9128000000001 45.11 04 37.7239941 38.4582614 22 37.738632 38.4797115 11050 49.245999999999185
LTAN 01L 1029.6144000000002 45.0 01L 37.9645378 32.5539642 19R 37.9945239 32.5653561 10890 16.652000000000044
LTAY 23 851.6112 45.11 23 37.792525 29.7158919 05 37.7786244 29.686703 11070 238.82700000000477
RKSO 09R 12.192 45.72 09R 37.089339 127.014242 27L 37.091894 127.044944 11110 84.0480000000025
RKSO 27L 12.192 45.72 27L 37.091894 127.044944 09R 37.089339 127.014242 11110 264.0479999999952
RKSO 09L 12.192 50.0 09L 37.0912792 127.0140217 27R 37.0938325 127.044708 11130 84.0460000000021
RKSO 27R 12.192 50.0 27R 37.0938325 127.044708 09L 37.0912792 127.0140217 11130 264.0460000000021
KPBX 27 448.97040000000004 30.48 27 37.5610848 -82.5608276 9 37.5603169 -82.5792831 10970 266.91599999999744
ZLIC 03 1141.1712 45.0 03 38.3070597 106.3821711 21 38.3353103 106.4023849 10930 29.39600000000064
ZLIC 21 1141.1712 45.0 21 38.3353103 106.4023849 03 38.3070597 106.3821711 10850 209.39599999999336
UTSB 01 228.60000000000002 44.81 01 39.76201 64.4791805 19 39.788542 64.485336 11030 10.143000000000029
UTDK 01 698.6016000000001 45.0 01 37.9749176 69.8016703 19 38.0010078 69.8111036 10810 15.940999999999804
ORSU 13 760.1712 45.11 13 35.5715943 45.3005423 31 35.5501192 45.3288093 11110 133.04099999999744
ORSU 31 760.1712 45.11 31 35.5501192 45.3288093 13 35.5715943 45.3005423 11170 313.04099999999744
KLEX 22 298.3992 45.72 22 38.0420867 -84.5989665 4 38.0276828 -84.6151174 11175 221.4539999999979
RJAH 03R 31.6992 45.0 03R 36.1697412 140.4104478 21L 36.1925888 140.4206332 10930 19.64600000000064
OIGG 27 -12.192 45.11 27 37.3246887 49.6219773 09 37.3263885 49.589144 10990 273.84799999999814
KBFL 30R 153.924 46.02 30R 35.4251521 -119.045674 12L 35.4463472 -119.0712753 11190 315.4459999999963
KRUQ 20 235.3056 30.48 20 35.6531483 -80.5177308 2 35.6386424 -80.5228422 10995 195.9250000000029
LICB 05 229.81920000000002 45.0 05 36.9878156 14.5968623 23 37.0024634 14.6187623 10895 50.06000000000131
KMYV 14 18.8976 46.0 14 39.104906 -121.574589 32 39.089753 -121.566242 11050 156.85899999999674
RKSM 20 27.736800000000002 45.72 20 37.4587778 127.1152778 02 37.4323889 127.1105833 11090 188.0399999999936
OSAP 27 388.62 45.11 27 36.1791101 37.2404036 09 36.1821599 37.2083 11010 276.7259999999951
KMVN 23 145.9992 45.72 23 38.329272 -88.849386 5 38.317817 -88.866756 11170 229.9539999999979
LTCS 04 825.3984 45.0 04 37.4346649 38.8832861 22 37.4615072 38.9135297 11190 41.82500000000073
KDDC 14 791.2608 30.48 14 37.7731572 -99.9720398 32 37.7561621 -99.9615017 11170 153.93099999999686
KHSP 25 1155.8016 30.0 25 37.9554461 -79.8255822 7 37.9474789 -79.8422132 10870 238.72299999999814
LTCR 03 526.9992 45.0 03 37.2144033 40.6232013 21 37.2323394 40.6403132 10890 37.21600000000035
KSGU 19 878.1288000000001 46.02 19 37.0481433 -113.5040991 1 37.0246307 -113.5165431 11090 210.20200000000477
LTAZ 11 941.2224 45.0 11 38.7780437 34.5192025 29 38.7656726 34.5498895 11070 117.33200000000215
LTCE 08L 1756.5624 45.11 08L 39.9567921 41.1478201 26R 39.9579549 41.1925253 11070 88.07200000000012
LTCE 26R 1756.5624 45.11 26R 39.9579549 41.1925253 08L 39.9567921 41.1478201 11050 268.0720000000001
LMML 13 89.61120000000001 60.05 13 35.8564265 14.4788413 31 35.835127 14.505204 10970 134.87999999999738
LMML 31 89.61120000000001 60.05 31 35.835127 14.505204 13 35.8564265 14.4788413 11050 314.88000000000466
KZZV 22 272.796 45.72 22 39.9504559 -81.8859387 4 39.939054 -81.8958656 10995 213.72500000000582
LEZL 09 31.6992 45.0 09 37.4178703 -5.9120805 27 37.4180076 -5.8739898 11110 89.76900000000023
LEZL 27 31.6992 45.0 27 37.4180076 -5.8739898 09 37.4178703 -5.9120805 11010 269.76900000000023
LICC 08 11.8872 45.11 08 37.465642 15.0527264 26 37.4679439 15.0801043 10990 83.95400000000154
KIAB 19R 417.8808 45.72 19R 37.6394264 -97.2645548 1L 37.6072812 -97.2734946 10990 192.43099999999686
LICT 31L 6.4008 44.0 31L 37.9039652 12.5001127 13R 37.9188259 12.4757998 11095 307.7630000000063
KECG 10 3.6576000000000004 45.72 10 36.261347 -76.184197 28 36.260514 -76.159736 11135 92.42700000000332
KGWW 23 40.5384 30.48 23 35.4664532 -77.9591424 5 35.4546689 -77.9707072 11190 218.61999999999534
RJOO 32L 14.325600000000001 60.0 32L 34.772184 135.4518871 14R 34.7913262 135.428682 11010 315.14599999999336
KPAM 14L 5.486400000000001 60.96 14L 30.0800455 -85.5844093 32R 30.0607735 -85.5618429 11150 134.6160000000018
KPAM 32R 5.486400000000001 60.96 32R 30.0607735 -85.5618429 14L 30.0800455 -85.5844093 11010 314.61599999999453
OJAI 08L 729.996 60.96 08L 31.726744 35.969564 26R 31.732231 36.007514 10930 80.36899999999878
OJAI 26R 729.996 60.96 26R 31.732231 36.007514 08L 31.726744 35.969564 11110 260.36900000000605
OJAI 26L 729.996 60.96 26L 31.7198762 36.0185435 08R 31.714362 35.9804624 11090 260.36699999999837
KHDC 18 13.411200000000001 45.72 18 30.528597 -90.419222 36 30.514844 -90.419089 11150 179.53100000000268
KVBG 12 112.47120000000001 60.96 12 34.7522915 -120.601473 30 34.7223646 -120.5671132 11010 136.66799999999785
KVBG 30 112.47120000000001 60.96 30 34.7223646 -120.5671132 12 34.7522915 -120.601473 11010 316.6680000000051
KTXK 22 118.5672 45.72 22 33.4590862 -93.9860595 4 33.4462518 -94.0013564 11190 224.8420000000042
KHQU 10 151.7904 30.48 10 33.530102 -82.5260472 28 33.5293991 -82.5079228 11075 92.68299999999726
KTBR 32 56.997600000000006 30.48 32 32.4739292 -81.7297474 14 32.4856058 -81.7434847 11150 315.1929999999993
KCAE 11 71.3232 45.72 11 33.944147 -81.137753 29 33.938164 -81.110322 11030 104.7390000000014
KCAE 29 71.3232 45.72 29 33.938164 -81.110322 11 33.944147 -81.137753 10830 284.7390000000014
RKJB 01 15.24 45.0 01 34.9787769 126.3829022 19 35.0039745 126.382725 11190 359.674
RKJB 19 15.24 45.0 19 35.0039745 126.382725 01 34.9787769 126.3829022 10890 179.67399999999907
KMCB 16 125.8824 30.48 16 31.1846917 -90.4751705 34 31.1721753 -90.4685682 10910 155.7479999999996
KSHV 14 77.4192 60.96 14 32.4538507 -93.8349054 32 32.4355965 -93.8184939 11070 142.84700000000157
KSHV 32 77.4192 60.96 32 32.4355965 -93.8184939 14 32.4538507 -93.8349054 11030 322.8469999999943
LCLK 22 0.9144000000000001 45.11 22 34.8831891 33.635502 04 34.8642363 33.6123246 11030 225.07399999999325
KNEW 18R 1.8288000000000002 45.72 18R 30.0528192 -90.0299299 36L 30.0339002 -90.0296467 11130 179.27700000000186
KBGE 27 42.976800000000004 45.72 27 30.9728938 -84.6257174 9 30.9728175 -84.643301 11135 269.7079999999987
KELD 22 83.82000000000001 45.72 22 33.2265617 -92.8032523 4 33.2139383 -92.8187686 11110 225.79899999999907
KLIT 22R 79.8576 45.72 22R 34.7381523 -92.218054 4L 34.7225103 -92.238026 11030 226.38499999999476
KLIT 22L 79.8576 45.72 22L 34.7349793 -92.201304 4R 34.7193988 -92.2212077 11070 228.34799999999814
KIWA 30C 421.8432 46.02 30C 33.2975899 -111.6425665 12C 33.3176158 -111.6659445 11015 315.7140000000072
KRBW 23 30.7848 30.48 23 32.927578 -80.631731 5 32.9157166 -80.6453389 11015 223.92200000000594
HLLB 33L 131.9784 45.11 33L 32.0819846 20.2776743 15R 32.1101561 20.2586784 11030 330.2749999999942
KABI 35R 545.8968 45.72 35R 32.3887404 -99.6746739 17L 32.4085253 -99.6747607 11030 359.76200000000244
KTOA 29R 31.3944 45.72 29R 33.7995124 -118.3327768 11L 33.8080594 -118.3456668 11190 308.5890000000072
OAKB 29 1790.7 45.0 29 34.5611431 69.230639 11 34.5705298 69.1941201 11050 287.346000000005
KDHN 14 121.0056 45.72 14 31.330592 -85.461647 32 31.3140715 -85.4423848 11075 135.09500000000116
KDHN 32 121.0056 45.72 32 31.3140715 -85.4423848 14 31.330592 -85.461647 10830 315.09500000000116
ZSSS 18L 2.4384 45.0 18L 31.2132126 121.335457 36R 31.1825867 121.3371209 11130 177.3530000000028
ZSSS 36R 2.4384 45.0 36R 31.1825867 121.3371209 18L 31.2132126 121.335457 11030 357.35300000000007
ZSSS 18R 2.4384 60.0 18R 31.213105 121.3316245 36L 31.1832899 121.3332465 11090 177.3509999999951
ZSSS 36L 2.4384 60.0 36L 31.1832899 121.3332465 18R 31.213105 121.3316245 11170 357.3510000000001
KCCO 33 295.656 36.58 33 33.3058302 -84.7639088 15 33.3173345 -84.7756105 11075 319.5969999999943
KMOB 15 66.7512 45.72 15 30.702289 -88.253986 33 30.683329 -88.238166 10990 144.34300000000076
KMOB 33 66.7512 45.72 33 30.683329 -88.238166 15 30.702289 -88.253986 11150 324.3429999999935
KSPS 33L 310.5912 91.44 33L 33.970362 -98.4834907 15R 34.0037607 -98.4994774 10970 338.34500000000116
KSPS 15C 310.5912 45.72 15C 34.0062527 -98.4971352 33C 33.9807533 -98.4849257 11050 158.34599999999773
HLLT 27 80.1624 44.2 27 32.6637139 13.1672959 09 32.66315 13.1288959 10950 269.00100000000384
KWDR 31 287.1216 30.48 31 33.979214 -83.659397 13 33.988656 -83.673569 11150 311.6429999999964
OLBA 03 25.2984 42.0 03 33.7980513 35.4807831 21 33.8268997 35.5030547 11070 32.745999999999185
OLBA 16 25.2984 43.0 16 33.8400567 35.4788745 34 33.8105389 35.4871154 11010 167.01000000000204
OLBA 17 25.2984 45.0 17 33.8383314 35.4869451 35 33.809293 35.4888316 10950 176.94000000000233
RJOM 14 3.9624 45.0 14 33.8345806 132.6893666 32 33.8199332 132.7098804 10930 130.6840000000011
OERR 28 553.8216 45.72 28 30.9031195 41.1536784 10 30.9101161 41.1228082 11110 284.81200000000536
KGWO 18 49.3776 46.0 18 33.4991376 -90.0880548 36 33.4812657 -90.0885848 11130 181.4189999999944
KELP 22 1206.7032000000002 45.72 22 31.822833 -106.370167 4 31.8015 -106.399833 11150 229.86699999999837
KPUJ 31 392.8872 30.48 31 33.9074291 -84.933431 13 33.9166254 -84.9478467 10915 307.57600000000093
OIFM 25R 1541.9832000000001 45.11 25R 32.7570191 51.8837255 07L 32.7487381 51.8378415 10990 257.9030000000057
KBHM 24 195.9864 46.02 24 33.5734673 -86.7391253 6 33.5547822 -86.7715777 10950 235.35899999999674
OPIS 28R 536.7528 45.0 28R 33.5469689 72.8452757 10L 33.5530094 72.8064742 11070 280.653999999995
OPIS 10R 536.7528 60.0 10R 33.551157 72.8060885 28L 33.5451167 72.8448893 11130 100.58000000000175
OPIS 28L 536.7528 60.0 28L 33.5451167 72.8448893 10R 33.551157 72.8060885 10810 280.65499999999884
RJOI 02 2.7432000000000003 60.05 02 34.1340901 132.244862 20 34.1557705 132.2490611 11015 9.128999999999905
GMMN 35R 199.0344 45.0 35R 33.3518216 -7.5825148 17L 33.3839855 -7.5935388 10990 344.0359999999928
GMMN 17R 199.0344 45.0 17R 33.383037 -7.5974292 35L 33.350873 -7.5864078 10830 164.04200000000128
GMMN 35L 199.0344 45.0 35L 33.350873 -7.5864078 17R 33.383037 -7.5974292 11070 344.0420000000013
KPNS 17 36.8808 45.72 17 30.4829127 -87.1906647 35 30.4641529 -87.1856585 11110 167.05799999999726
KTLH 27 24.6888 45.72 27 30.3915149 -84.331103 9 30.3913144 -84.3565414 11190 269.4829999999929
KTLH 36 24.6888 45.72 36 30.3932878 -84.3587799 18 30.4124879 -84.3589776 11030 359.4870000000001
KJFX 27 146.304 30.48 27 33.9017625 -87.3055973 9 33.9022092 -87.322079 10890 271.86599999999453
KDFW 17C 184.0992 45.0 17C 32.9157029 -97.0259898 35C 32.878882 -97.0261808 11030 180.25800000000163
KDFW 35C 184.0992 45.0 35C 32.878882 -97.0261808 17C 32.9157029 -97.0259898 11030 0.2580000000016298
KDFW 17L 184.0992 45.0 17L 32.8983273 -97.0097951 35R 32.8749571 -97.0099176 11175 180.26900000000023
KDFW 35R 184.0992 45.0 35R 32.8749571 -97.0099176 17L 32.8983273 -97.0097951 11175 0.26900000000023283
KDFW 18R 184.0992 45.0 18R 32.9158054 -97.0546535 36L 32.8789834 -97.0548412 11190 180.24700000000303
KDFW 36L 184.0992 45.0 36L 32.8789834 -97.0548412 18R 32.9158054 -97.0546535 11190 0.2470000000030268
KDFW 17R 184.0992 60.0 17R 32.9157227 -97.0298954 35L 32.8789017 -97.0300887 11135 180.25800000000163
KDFW 35L 184.0992 60.0 35L 32.8789017 -97.0300887 17R 32.9157227 -97.0298954 11135 0.2580000000016298
KDFW 18L 184.0992 60.0 18L 32.9157907 -97.0507477 36R 32.8789674 -97.0509371 11055 180.24700000000303
KDFW 36R 184.0992 60.0 36R 32.8789674 -97.0509371 18L 32.9157907 -97.0507477 11055 0.2470000000030268
KDFW 13R 184.0992 45.0 13R 32.9095733 -97.0831456 31L 32.8902703 -97.0632754 10950 139.1929999999993
KDFW 31R 184.0992 60.0 31R 32.8949786 -97.0008545 13L 32.9125571 -97.0215008 11090 315.4149999999936
KAUS 18R 164.8968 46.02 18R 30.213614 -97.679364 36L 30.179947 -97.678475 11095 178.6929999999993
KAUS 36L 164.8968 46.02 36L 30.179947 -97.678475 18R 30.213614 -97.679364 11095 358.6929999999993
KAUS 18L 164.8968 46.02 18L 30.203831 -97.657892 36R 30.179092 -97.657244 11050 178.70500000000175
KAUS 36R 164.8968 46.02 36R 30.179092 -97.657244 18L 30.203831 -97.657892 11050 358.70500000000175
VIAR 34 229.51440000000002 45.11 34 31.6960189 74.8038366 16 31.7265102 74.7891293 10950 337.6640000000043
KFFC 31 245.9736 30.48 31 33.352824 -84.5651119 13 33.362618 -84.5799717 11195 308.275999999998
KPBF 18 62.7888 45.72 18 34.1827544 -91.9356484 36 34.1662734 -91.9355814 11170 179.8000000000029
KRYY 27 316.992 30.48 27 34.0133418 -84.5866481 9 34.0129726 -84.6074143 11190 268.75900000000547
HLLQ 28 657.4536 49.07 28 32.7872368 21.9716138 10 32.7943327 21.9340379 10950 282.67399999999907
OPQT 13L 1605.3816000000002 45.72 13L 30.2641053 66.9255951 31R 30.240192 66.951772 10870 136.59999999999854
GMMX 10 469.6968 45.11 10 31.6083333 -8.0525139 28 31.6054689 -8.0200152 10970 95.9320000000007
KRBD 31 201.168 45.72 31 32.6747731 -96.8616586 13 32.6886579 -96.8780092 11075 315.2179999999935
HESX 34L 166.72560000000001 60.0 34L 30.092222 30.9003904 16R 30.124151 30.8910749 11150 345.81600000000617
GMMZ 30 1152.7536 45.0 30 30.9329534 -6.8954585 12 30.9451861 -6.9234942 11030 296.96600000000035
KNSI 30 154.2288 60.96 30 33.2307272 -119.4465047 12 33.2490897 -119.4702446 10970 312.7390000000014
KPOC 26L 308.1528 22.86 26L 34.090969 -117.774544 8R 34.091711 -117.7905 11050 273.2149999999965
KNKX 24R 145.6944 60.96 24R 32.872861 -117.126997 6L 32.864553 -117.164814 11115 255.35400000000664
OEGT 28 513.2832000000001 50.0 28 31.4081861 37.2949083 10 31.4159833 37.2641361 11090 286.5439999999944
KILM 24 9.7536 45.72 24 34.2765295 -77.8904785 6 34.2618887 -77.9103112 11155 228.23399999999674
KILM 35 9.7536 45.72 35 34.2632126 -77.9009241 17 34.2831393 -77.9100303 11030 339.31299999999464
KTVR 36 25.6032 30.48 36 32.3447323 -91.0275668 18 32.3584799 -91.0278106 10970 359.1389999999956
KONT 26L 287.1216 46.02 26L 34.0549813 -117.5825644 8R 34.0549606 -117.6162417 11135 269.9869999999937
KONT 26R 287.1216 46.02 26R 34.056906 -117.5825744 8L 34.0568826 -117.6228456 10970 269.97900000000664
KCBM 13C 66.7512 64.01 13C 33.6553058 -88.458338 31C 33.6319778 -88.430466 10930 135.13999999999942
KCBM 31C 66.7512 64.01 31C 33.6319778 -88.430466 13C 33.6553058 -88.458338 10870 315.1399999999994
KAYS 19 43.281600000000005 42.67 19 31.2554146 -82.3983852 1 31.2389801 -82.3981336 10830 179.24800000000687
KCNO 26R 197.8152 45.72 26R 33.9758464 -117.630733 8L 33.9757096 -117.646755 11150 269.4060000000027
KACJ 23 143.5608 30.48 23 32.1158719 -84.1815875 5 32.1043716 -84.1955054 11050 225.71400000000722
OJAM 24 778.764 45.0 24 31.979171 36.0072352 06 31.9662715 35.9759668 10950 244.07000000000698
KGAD 24 173.12640000000002 45.72 24 33.9749546 -86.0814965 6 33.9658174 -86.1010926 10835 240.6429999999964
OPPS 35 352.95840000000004 46.02 35 33.9813945 71.5156373 17 34.0060717 71.5135208 10830 355.9320000000007
RJOK 32 12.4968 45.11 32 33.538703 133.679631 14 33.553344 133.659161 11090 310.6429999999964
KROW 21 1118.616 45.72 21 33.311323 -104.5067827 3 33.2861209 -104.5369293 10990 225.00299999999697
KGTR 18 80.4672 45.72 18 33.4592887 -88.5912944 36 33.4373373 -88.5915095 11070 180.471000000005
KGTR 36 80.4672 45.72 36 33.4373373 -88.5915095 18 33.4592887 -88.5912944 11115 0.47100000000000364
RJGG 18 4.572 60.0 18 34.8738918 136.801675 36 34.842942 136.8091139 10970 168.84500000000116
RJGG 36 4.572 60.0 36 34.842942 136.8091139 18 34.8738918 136.801675 11190 348.84500000000116
KNYL 21R 64.61760000000001 60.96 21R 32.663033 -114.5993 3L 32.636792 -114.629381 10830 223.98399999999674
RJFT 07 195.6816 45.72 07 32.831514 130.840581 25 32.843122 130.869522 10930 64.4890000000014
ZUUU 02R 512.3688000000001 60.0 02R 30.5195255 103.9366794 20L 30.5495958 103.9506774 10870 21.838999999999942
ZUUU 20L 512.3688000000001 60.0 20L 30.5495958 103.9506774 02R 30.5195255 103.9366794 10970 201.83900000000722
ZUUU 02L 512.3688000000001 45.0 02L 30.5634898 103.9400053 20R 30.5935622 103.9540038 11110 21.84900000000016
ZUUU 20R 512.3688000000001 45.0 20R 30.5935622 103.9540038 02L 30.5634898 103.9400053 10910 201.84900000000198
KLZU 25 323.3928 30.48 25 33.9817452 -83.9534983 7 33.9744355 -83.9712504 10995 243.6009999999951
OIYY 31 1235.6592 44.0 31 31.8922539 54.2923331 13 31.9174751 54.2606719 10890 313.1490000000049
KCRQ 24 100.8888 45.72 24 33.1295232 -117.2722025 6 33.1269806 -117.2879522 10870 259.08699999999953
